SAMPLE_ID	GENE	REGIONS	MUTTYPES	DEPTH	N_MUTS	N_MUTATED	MUTDENSITY_MB
P19_0014_BTR_01	CDKN1A	protein_affecting	SNV	2897958	10.0	11.0	3.45070563479526
P19_0014_BTR_01	CREBBP	protein_affecting	SNV	31495165	18.0	18.0	0.5715162946439557
P19_0014_BTR_01	EP300	protein_affecting	SNV	38209569	24.0	27.0	0.6281149101681833
P19_0014_BTR_01	FGFR3	protein_affecting	SNV	4186239	0.0	0.0	0.0
P19_0014_BTR_01	FOXQ1	protein_affecting	SNV	2341094	12.0	13.0	5.125808703110597
P19_0014_BTR_01	KDM6A	protein_affecting	SNV	10096396	48.0	69.0	4.754171686609756
P19_0014_BTR_01	KMT2C	protein_affecting	SNV	25150502	9.0	9.0	0.3578457400174358
P19_0014_BTR_01	KMT2D	protein_affecting	SNV	83619799	66.0	68.0	0.7892867573144968
P19_0014_BTR_01	NOTCH2	protein_affecting	SNV	35452902	22.0	23.0	0.6205415850019838
P19_0014_BTR_01	PIK3CA	protein_affecting	SNV	1716488	3.0	3.0	1.747754717772568
P19_0014_BTR_01	RB1	protein_affecting	SNV	14439459	2.0	2.0	0.1385093444290399
P19_0014_BTR_01	RBM10	protein_affecting	SNV	9379797	21.0	22.0	2.2388544229688554
P19_0014_BTR_01	STAG2	protein_affecting	SNV	10632001	7.0	9.0	0.6583897048166192
P19_0014_BTR_01	TERTpromoter	protein_affecting	SNV	22516	0.0	0.0	0.0
P19_0014_BTR_01	TP53	protein_affecting	SNV	7268305	7.0	7.0	0.9630856162475296
P19_0001_BTR_01	ALL_GENES	non_protein_affecting	SNV	361174647	40.0	49.0	0.1107497448457394
P19_0001_BTR_01	ARID1A	non_protein_affecting	SNV	37603510	7.0	9.0	0.1861528352007565
P19_0001_BTR_01	CDKN1A	non_protein_affecting	SNV	3924409	0.0	0.0	0.0
P19_0001_BTR_01	CREBBP	non_protein_affecting	SNV	39822049	3.0	3.0	0.0753351491280622
P19_0001_BTR_01	EP300	non_protein_affecting	SNV	39737380	4.0	4.0	0.1006608890671705
P19_0001_BTR_01	FGFR3	non_protein_affecting	SNV	4146640	1.0	1.0	0.2411591071325217
P19_0001_BTR_01	FOXQ1	non_protein_affecting	SNV	2718888	2.0	3.0	0.7355948461282701
P19_0001_BTR_01	KDM6A	non_protein_affecting	SNV	17414660	2.0	2.0	0.1148457678760308
P19_0001_BTR_01	KMT2C	non_protein_affecting	SNV	22097903	0.0	0.0	0.0
P19_0001_BTR_01	KMT2D	non_protein_affecting	SNV	78473641	6.0	11.0	0.0764587946161437
P19_0001_BTR_01	NOTCH2	non_protein_affecting	SNV	41511974	5.0	5.0	0.1204471750729078
P19_0001_BTR_01	PIK3CA	non_protein_affecting	SNV	1526828	0.0	0.0	0.0
P19_0001_BTR_01	RB1	non_protein_affecting	SNV	23877350	2.0	2.0	0.0837613889313512
P19_0001_BTR_01	RBM10	non_protein_affecting	SNV	15062868	2.0	2.0	0.1327768390455257
P19_0001_BTR_01	STAG2	non_protein_affecting	SNV	20051134	6.0	7.0	0.2992349460135272
P19_0001_BTR_01	TERTpromoter	non_protein_affecting	SNV	254931	0.0	0.0	0.0
P19_0001_BTR_01	TP53	non_protein_affecting	SNV	12950482	0.0	0.0	0.0
P19_0014_BDO_01	ALL_GENES	protein_affecting	SNV	353427822	395.0	456.0	1.1176256520065362
P19_0014_BDO_01	ARID1A	protein_affecting	SNV	41141120	49.0	52.0	1.1910225098393044
P19_0014_BDO_01	CDKN1A	protein_affecting	SNV	3022967	11.0	17.0	3.638809156699362
P19_0014_BDO_01	CREBBP	protein_affecting	SNV	32519527	34.0	38.0	1.0455256621659963
P19_0014_BDO_01	EP300	protein_affecting	SNV	42975351	30.0	32.0	0.6980745776805872
P19_0014_BDO_01	FGFR3	protein_affecting	SNV	3385058	1.0	1.0	0.2954159131099083
P19_0014_BDO_01	FOXQ1	protein_affecting	SNV	2473369	7.0	7.0	2.8301478671399214
P19_0014_BDO_01	KDM6A	protein_affecting	SNV	12744307	69.0	102.0	5.41418219131099
P19_0014_BDO_01	KMT2C	protein_affecting	SNV	30562970	15.0	16.0	0.4907899984850948
P19_0014_BDO_01	KMT2D	protein_affecting	SNV	95703929	86.0	89.0	0.8986046957382492
P19_0014_BDO_01	NOTCH2	protein_affecting	SNV	40169996	20.0	21.0	0.4978840426073231
P19_0014_BDO_01	PIK3CA	protein_affecting	SNV	1989845	1.0	1.0	0.5025517062886808
P19_0014_BDO_01	RB1	protein_affecting	SNV	16286427	5.0	5.0	0.3070041083903793
P19_0014_BDO_01	RBM10	protein_affecting	SNV	10120216	37.0	42.0	3.65604844797779
P19_0014_BDO_01	STAG2	protein_affecting	SNV	13045871	22.0	25.0	1.686357315659491
P19_0014_BDO_01	TERTpromoter	protein_affecting	SNV	18353	0.0	0.0	0.0
P19_0014_BDO_01	TP53	protein_affecting	SNV	7268516	8.0	8.0	1.1006373240424867
P19_0051_BTR_01	ALL_GENES	protein_affecting	SNV	468490521	708.0	867.0	1.5112365528522615
P19_0051_BTR_01	ARID1A	protein_affecting	SNV	59613624	173.0	238.0	2.902021188981901
P19_0051_BTR_01	CDKN1A	protein_affecting	SNV	2492672	2.0	2.0	0.802351853753723
P19_0051_BTR_01	CREBBP	protein_affecting	SNV	44584503	33.0	40.0	0.7401674972131012
P19_0051_BTR_01	EP300	protein_affecting	SNV	59968206	48.0	57.0	0.8004241447543053
P19_0051_BTR_01	FGFR3	protein_affecting	SNV	3616464	0.0	0.0	0.0
P19_0051_BTR_01	FOXQ1	protein_affecting	SNV	2985391	8.0	8.0	2.679715990300768
P19_0051_BTR_01	KDM6A	protein_affecting	SNV	16782781	26.0	28.0	1.5492068924691325
P19_0051_BTR_01	KMT2C	protein_affecting	SNV	41016894	24.0	26.0	0.5851247537173341
P19_0051_BTR_01	KMT2D	protein_affecting	SNV	122221001	244.0	292.0	1.9963835838654276
P19_0051_BTR_01	NOTCH2	protein_affecting	SNV	52060007	44.0	52.0	0.8451785263878278
P19_0051_BTR_01	PIK3CA	protein_affecting	SNV	2532493	0.0	0.0	0.0
P19_0051_BTR_01	RB1	protein_affecting	SNV	21443155	5.0	5.0	0.2331746424441739
P19_0051_BTR_01	RBM10	protein_affecting	SNV	13183136	72.0	89.0	5.461522963883556
P19_0051_BTR_01	STAG2	protein_affecting	SNV	16665416	17.0	18.0	1.0200765465440529
P19_0051_BTR_01	TERTpromoter	protein_affecting	SNV	67329	1.0	1.0	14.852440998678134
P19_0051_BTR_01	TP53	protein_affecting	SNV	9257449	11.0	11.0	1.1882323089222528
P19_0014_BTR_01	ALL_GENES	non_protein_affecting	SNV	371722474	116.0	120.0	0.3120607660649541
P19_0014_BTR_01	ARID1A	non_protein_affecting	SNV	35294211	14.0	14.0	0.3966656174861084
P19_0014_BTR_01	CDKN1A	non_protein_affecting	SNV	3992934	1.0	1.0	0.2504424065111018
P19_0014_BTR_01	CREBBP	non_protein_affecting	SNV	42569290	8.0	9.0	0.1879289036768055
P19_0014_BTR_01	EP300	non_protein_affecting	SNV	42222533	13.0	13.0	0.307892470591473
P19_0014_BTR_01	FGFR3	non_protein_affecting	SNV	5339699	2.0	2.0	0.3745529476474236
P19_0014_BTR_01	FOXQ1	non_protein_affecting	SNV	2768859	4.0	4.0	1.444638387147919
P19_0014_BTR_01	KDM6A	non_protein_affecting	SNV	16866618	7.0	7.0	0.4150209603371583
P19_0014_BTR_01	KMT2C	non_protein_affecting	SNV	22225441	6.0	6.0	0.2699608975137996
P19_0014_BTR_01	KMT2D	non_protein_affecting	SNV	78414809	23.0	26.0	0.2933119431560434
P19_0014_BTR_01	NOTCH2	non_protein_affecting	SNV	41958483	11.0	11.0	0.2621639109307169
P19_0014_BTR_01	PIK3CA	non_protein_affecting	SNV	1663899	2.0	2.0	1.2019960346150818
P19_0014_BTR_01	RB1	non_protein_affecting	SNV	27815748	6.0	6.0	0.2157051465953746
P19_0014_BTR_01	RBM10	non_protein_affecting	SNV	15401134	6.0	6.0	0.3895817022304981
P19_0014_BTR_01	STAG2	non_protein_affecting	SNV	20384582	7.0	7.0	0.3433967888083258
P19_0014_BTR_01	TERTpromoter	non_protein_affecting	SNV	450920	0.0	0.0	0.0
P19_0014_BTR_01	TP53	non_protein_affecting	SNV	14353314	6.0	6.0	0.4180219285943302
P19_0016_BDO_01	ALL_GENES	protein_affecting	SNV	150665371	271.0	351.0	1.7986880342928966
P19_0016_BDO_01	ARID1A	protein_affecting	SNV	14958452	29.0	33.0	1.9387032829332875
P19_0016_BDO_01	CDKN1A	protein_affecting	SNV	1682559	5.0	6.0	2.971663995140735
P19_0016_BDO_01	CREBBP	protein_affecting	SNV	17076744	12.0	18.0	0.7027100716623731
P19_0016_BDO_01	EP300	protein_affecting	SNV	18785286	26.0	31.0	1.3840619727588923
P19_0016_BDO_01	FGFR3	protein_affecting	SNV	2401563	1.0	1.0	0.4163954891043874
P19_0016_BDO_01	FOXQ1	protein_affecting	SNV	1362867	3.0	3.0	2.2012419407029444
P19_0016_BDO_01	KDM6A	protein_affecting	SNV	6115799	24.0	27.0	3.924262389918308
P19_0016_BDO_01	KMT2C	protein_affecting	SNV	12257353	9.0	28.0	0.7342531458464157
P19_0016_BDO_01	KMT2D	protein_affecting	SNV	35563177	72.0	101.0	2.024566027945141
P19_0016_BDO_01	NOTCH2	protein_affecting	SNV	17972292	5.0	5.0	0.2782060295926641
P19_0016_BDO_01	PIK3CA	protein_affecting	SNV	905518	0.0	0.0	0.0
P19_0016_BDO_01	RB1	protein_affecting	SNV	8573479	2.0	2.0	0.2332775294603276
P19_0016_BDO_01	RBM10	protein_affecting	SNV	3813641	49.0	57.0	12.848613700135909
P19_0016_BDO_01	STAG2	protein_affecting	SNV	5826475	29.0	33.0	4.977280431135464
P19_0016_BDO_01	TERTpromoter	protein_affecting	SNV	9697	1.0	1.0	103.12467773538208
P19_0016_BDO_01	TP53	protein_affecting	SNV	3360469	4.0	5.0	1.1903100430326838
P19_0009_BTR_01	ALL_GENES	non_protein_affecting	SNV	421144362	244.0	370.0	0.5793737777736178
P19_0009_BTR_01	ARID1A	non_protein_affecting	SNV	33964071	19.0	19.0	0.5594146826509696
P19_0009_BTR_01	CDKN1A	non_protein_affecting	SNV	11201503	6.0	6.0	0.5356424044166216
P19_0009_BTR_01	CREBBP	non_protein_affecting	SNV	40813458	20.0	20.0	0.4900344391303476
P19_0009_BTR_01	EP300	non_protein_affecting	SNV	33323464	10.0	10.0	0.3000888503067988
P19_0009_BTR_01	FGFR3	non_protein_affecting	SNV	19013317	22.0	22.0	1.1570837429365954
P19_0009_BTR_01	FOXQ1	non_protein_affecting	SNV	19742519	15.0	24.0	0.7597814645638684
P19_0009_BTR_01	KDM6A	non_protein_affecting	SNV	28813416	13.0	15.0	0.4511787148042426
P19_0009_BTR_01	KMT2C	non_protein_affecting	SNV	11918999	4.0	8.0	0.3355986522022529
P19_0009_BTR_01	KMT2D	non_protein_affecting	SNV	109170511	61.0	64.0	0.5587589491085189
P19_0009_BTR_01	NOTCH2	non_protein_affecting	SNV	21341378	6.0	6.0	0.2811439823614014
P19_0009_BTR_01	PIK3CA	non_protein_affecting	SNV	621967	0.0	0.0	0.0
P19_0009_BTR_01	RB1	non_protein_affecting	SNV	15402311	6.0	8.0	0.3895519315250809
P19_0009_BTR_01	RBM10	non_protein_affecting	SNV	37846105	41.0	45.0	1.083334731539745
P19_0009_BTR_01	STAG2	non_protein_affecting	SNV	17268350	6.0	7.0	0.3474564738379752
P19_0009_BTR_01	TERTpromoter	non_protein_affecting	SNV	2134471	2.0	102.0	0.937000315300606
P19_0009_BTR_01	TP53	non_protein_affecting	SNV	18568522	13.0	14.0	0.7001095725335598
P19_0035_BDO_01	ALL_GENES	protein_affecting	SNV	321901309	522.0	712.0	1.621615027356102
P19_0035_BDO_01	ARID1A	protein_affecting	SNV	36024218	59.0	73.0	1.6377871131026356
P19_0035_BDO_01	CDKN1A	protein_affecting	SNV	2470417	4.0	6.0	1.6191598422452569
P19_0035_BDO_01	CREBBP	protein_affecting	SNV	33687080	52.0	69.0	1.543618502998776
P19_0035_BDO_01	EP300	protein_affecting	SNV	41818699	66.0	79.0	1.578241350836859
P19_0035_BDO_01	FGFR3	protein_affecting	SNV	3772783	2.0	2.0	0.5301126515890259
P19_0035_BDO_01	FOXQ1	protein_affecting	SNV	1938064	5.0	10.0	2.5798941624218807
P19_0035_BDO_01	KDM6A	protein_affecting	SNV	10576495	17.0	19.0	1.6073377806163571
P19_0035_BDO_01	KMT2C	protein_affecting	SNV	25713497	10.0	12.0	0.3889008173411808
P19_0035_BDO_01	KMT2D	protein_affecting	SNV	86985474	187.0	233.0	2.1497842271917724
P19_0035_BDO_01	NOTCH2	protein_affecting	SNV	35679852	51.0	61.0	1.4293781263442462
P19_0035_BDO_01	PIK3CA	protein_affecting	SNV	1757624	1.0	15.0	0.5689499005475573
P19_0035_BDO_01	RB1	protein_affecting	SNV	14668678	4.0	4.0	0.2726898770291365
P19_0035_BDO_01	RBM10	protein_affecting	SNV	8956030	20.0	23.0	2.233132314206183
P19_0035_BDO_01	STAG2	protein_affecting	SNV	10514000	25.0	28.0	2.3777820049457867
P19_0035_BDO_01	TERTpromoter	protein_affecting	SNV	53984	3.0	61.0	55.5720213396562
P19_0035_BDO_01	TP53	protein_affecting	SNV	7284414	16.0	17.0	2.196470436743436
P19_0042_BTR_01	ALL_GENES	non_protein_affecting	SNV	249142065	136.0	146.0	0.5458732952221457
P19_0042_BTR_01	ARID1A	non_protein_affecting	SNV	23592841	14.0	18.0	0.593400345469204
P19_0042_BTR_01	CDKN1A	non_protein_affecting	SNV	5763732	3.0	3.0	0.5204960952382935
P19_0042_BTR_01	CREBBP	non_protein_affecting	SNV	25272134	14.0	14.0	0.5539698388747069
P19_0042_BTR_01	EP300	non_protein_affecting	SNV	27914054	20.0	21.0	0.7164849648854301
P19_0042_BTR_01	FGFR3	non_protein_affecting	SNV	7317320	4.0	4.0	0.5466482263998295
P19_0042_BTR_01	FOXQ1	non_protein_affecting	SNV	8838039	7.0	9.0	0.7920309018776677
P19_0042_BTR_01	KDM6A	non_protein_affecting	SNV	15418258	6.0	7.0	0.3891490205962308
P19_0042_BTR_01	KMT2C	non_protein_affecting	SNV	13645622	3.0	3.0	0.2198507330776127
P19_0042_BTR_01	KMT2D	non_protein_affecting	SNV	44753841	27.0	29.0	0.6033001726041793
P19_0042_BTR_01	NOTCH2	non_protein_affecting	SNV	23310620	9.0	9.0	0.3860901168651885
P19_0042_BTR_01	PIK3CA	non_protein_affecting	SNV	992398	0.0	0.0	0.0
P19_0042_BTR_01	RB1	non_protein_affecting	SNV	20057015	5.0	5.0	0.2492893384185034
P19_0042_BTR_01	RBM10	non_protein_affecting	SNV	8448155	7.0	7.0	0.8285832823853255
P19_0042_BTR_01	STAG2	non_protein_affecting	SNV	15349894	13.0	13.0	0.8469113858375831
P19_0042_BTR_01	TERTpromoter	non_protein_affecting	SNV	300128	0.0	0.0	0.0
P19_0042_BTR_01	TP53	non_protein_affecting	SNV	8168014	4.0	4.0	0.4897151253658477
P19_0001_BDO_01	ALL_GENES	protein_affecting	SNV	296240773	57.0	61.0	0.1924110561242695
P19_0001_BDO_01	ARID1A	protein_affecting	SNV	33712008	12.0	14.0	0.3559562515528591
P19_0001_BDO_01	CDKN1A	protein_affecting	SNV	2549513	3.0	4.0	1.1766953139678047
P19_0001_BDO_01	CREBBP	protein_affecting	SNV	27043397	1.0	1.0	0.0369776030725725
P19_0001_BDO_01	EP300	protein_affecting	SNV	36599969	4.0	4.0	0.109289710054126
P19_0001_BDO_01	FGFR3	protein_affecting	SNV	2574619	1.0	1.0	0.3884069837129299
P19_0001_BDO_01	FOXQ1	protein_affecting	SNV	1649358	0.0	0.0	0.0
P19_0001_BDO_01	KDM6A	protein_affecting	SNV	11491837	7.0	7.0	0.609128027137872
P19_0001_BDO_01	KMT2C	protein_affecting	SNV	26682414	1.0	1.0	0.0374778683817738
P19_0001_BDO_01	KMT2D	protein_affecting	SNV	77829639	19.0	19.0	0.2441229362505458
P19_0001_BDO_01	NOTCH2	protein_affecting	SNV	34410887	2.0	2.0	0.0581211405564756
P19_0001_BDO_01	PIK3CA	protein_affecting	SNV	1651569	1.0	2.0	0.6054848450170717
P19_0001_BDO_01	RB1	protein_affecting	SNV	14634163	0.0	0.0	0.0
P19_0001_BDO_01	RBM10	protein_affecting	SNV	7861239	1.0	1.0	0.1272064111013544
P19_0001_BDO_01	STAG2	protein_affecting	SNV	11742336	4.0	4.0	0.3406477212030042
P19_0001_BDO_01	TERTpromoter	protein_affecting	SNV	9639	0.0	0.0	0.0
P19_0001_BDO_01	TP53	protein_affecting	SNV	5798186	1.0	1.0	0.1724677338740081
P19_0001_BDO_01	ALL_GENES	non_protein_affecting	SNV	354700701	22.0	22.0	0.062024123262164
P19_0001_BDO_01	ARID1A	non_protein_affecting	SNV	35303535	4.0	4.0	0.1133031012333467
P19_0001_BDO_01	CDKN1A	non_protein_affecting	SNV	3515016	0.0	0.0	0.0
P19_0001_BDO_01	CREBBP	non_protein_affecting	SNV	37020439	1.0	1.0	0.027012105393996
P19_0001_BDO_01	EP300	non_protein_affecting	SNV	39869584	5.0	5.0	0.1254088831225327
P19_0001_BDO_01	FGFR3	non_protein_affecting	SNV	3437699	0.0	0.0	0.0
P19_0001_BDO_01	FOXQ1	non_protein_affecting	SNV	2475317	0.0	0.0	0.0
P19_0001_BDO_01	KDM6A	non_protein_affecting	SNV	18822539	0.0	0.0	0.0
P19_0001_BDO_01	KMT2C	non_protein_affecting	SNV	23206711	0.0	0.0	0.0
P19_0001_BDO_01	KMT2D	non_protein_affecting	SNV	73402487	5.0	5.0	0.0681175829914318
P19_0001_BDO_01	NOTCH2	non_protein_affecting	SNV	40196026	4.0	4.0	0.099512324924857
P19_0001_BDO_01	PIK3CA	non_protein_affecting	SNV	1590065	0.0	0.0	0.0
P19_0001_BDO_01	RB1	non_protein_affecting	SNV	27886325	1.0	1.0	0.0358598703844984
P19_0001_BDO_01	RBM10	non_protein_affecting	SNV	13267673	1.0	1.0	0.0753711671971415
P19_0001_BDO_01	STAG2	non_protein_affecting	SNV	22649782	1.0	1.0	0.0441505353119955
P19_0001_BDO_01	TERTpromoter	non_protein_affecting	SNV	192611	0.0	0.0	0.0
P19_0001_BDO_01	TP53	non_protein_affecting	SNV	11864892	0.0	0.0	0.0
P19_0041_BTR_01	ALL_GENES	non_protein_affecting	SNV	237911337	44.0	45.0	0.1849428470069082
P19_0041_BTR_01	ARID1A	non_protein_affecting	SNV	16411221	0.0	0.0	0.0
P19_0041_BTR_01	CDKN1A	non_protein_affecting	SNV	2619817	2.0	2.0	0.7634121009215529
P19_0041_BTR_01	CREBBP	non_protein_affecting	SNV	30242068	6.0	6.0	0.1983991306414627
P19_0041_BTR_01	EP300	non_protein_affecting	SNV	26222281	4.0	5.0	0.1525420309545153
P19_0041_BTR_01	FGFR3	non_protein_affecting	SNV	6284848	2.0	2.0	0.3182256754658187
P19_0041_BTR_01	FOXQ1	non_protein_affecting	SNV	2973449	2.0	2.0	0.6726195741040119
P19_0041_BTR_01	KDM6A	non_protein_affecting	SNV	18411689	5.0	5.0	0.2715666118409886
P19_0041_BTR_01	KMT2C	non_protein_affecting	SNV	10017952	0.0	0.0	0.0
P19_0041_BTR_01	KMT2D	non_protein_affecting	SNV	43824782	9.0	9.0	0.2053632577111279
P19_0041_BTR_01	NOTCH2	non_protein_affecting	SNV	19487679	3.0	3.0	0.1539434224055106
P19_0041_BTR_01	PIK3CA	non_protein_affecting	SNV	831150	0.0	0.0	0.0
P19_0041_BTR_01	RB1	non_protein_affecting	SNV	14238942	1.0	1.0	0.0702299370276246
P19_0041_BTR_01	RBM10	non_protein_affecting	SNV	16608504	6.0	6.0	0.3612607131864496
P19_0041_BTR_01	STAG2	non_protein_affecting	SNV	20010474	3.0	3.0	0.1499214861177201
P19_0041_BTR_01	TERTpromoter	non_protein_affecting	SNV	848867	0.0	0.0	0.0
P19_0041_BTR_01	TP53	non_protein_affecting	SNV	8877614	1.0	1.0	0.1126428790438512
P19_0033_BTR_01	ALL_GENES	protein_affecting	SNV	152140545	91.0	97.0	0.5981311556363887
P19_0033_BTR_01	ARID1A	protein_affecting	SNV	15819445	1.0	1.0	0.0632133428195489
P19_0033_BTR_01	CDKN1A	protein_affecting	SNV	4265517	5.0	5.0	1.1721908504877605
P19_0033_BTR_01	CREBBP	protein_affecting	SNV	9588807	1.0	1.0	0.1042882602601137
P19_0033_BTR_01	EP300	protein_affecting	SNV	15734258	3.0	3.0	0.190666760389972
P19_0033_BTR_01	FGFR3	protein_affecting	SNV	3506544	0.0	0.0	0.0
P19_0033_BTR_01	FOXQ1	protein_affecting	SNV	11252248	8.0	8.0	0.7109690436968684
P19_0033_BTR_01	KDM6A	protein_affecting	SNV	16739242	48.0	54.0	2.8675133557421537
P19_0033_BTR_01	KMT2C	protein_affecting	SNV	12094961	2.0	2.0	0.1653581189720248
P19_0033_BTR_01	KMT2D	protein_affecting	SNV	25315082	9.0	9.0	0.3555192908322399
P19_0033_BTR_01	NOTCH2	protein_affecting	SNV	11088896	5.0	5.0	0.4509015144519346
P19_0033_BTR_01	PIK3CA	protein_affecting	SNV	539950	0.0	0.0	0.0
P19_0033_BTR_01	RB1	protein_affecting	SNV	10693271	1.0	1.0	0.0935167546020296
P19_0033_BTR_01	RBM10	protein_affecting	SNV	2711359	4.0	4.0	1.4752749451474334
P19_0033_BTR_01	STAG2	protein_affecting	SNV	11184041	4.0	4.0	0.3576524799935908
P19_0033_BTR_01	TERTpromoter	protein_affecting	SNV	4534	0.0	0.0	0.0
P19_0033_BTR_01	TP53	protein_affecting	SNV	1602390	0.0	0.0	0.0
P19_0047_BTR_01	ALL_GENES	non_protein_affecting	SNV	283775619	54.0	56.0	0.1902911891807026
P19_0047_BTR_01	ARID1A	non_protein_affecting	SNV	23354480	6.0	6.0	0.2569100232589207
P19_0047_BTR_01	CDKN1A	non_protein_affecting	SNV	2812343	0.0	0.0	0.0
P19_0047_BTR_01	CREBBP	non_protein_affecting	SNV	35621603	9.0	9.0	0.2526556707737156
P19_0047_BTR_01	EP300	non_protein_affecting	SNV	33944036	7.0	7.0	0.2062217940141237
P19_0047_BTR_01	FGFR3	non_protein_affecting	SNV	4666958	1.0	1.0	0.2142723375697831
P19_0047_BTR_01	FOXQ1	non_protein_affecting	SNV	3227963	0.0	0.0	0.0
P19_0047_BTR_01	KDM6A	non_protein_affecting	SNV	12577805	2.0	2.0	0.1590102565590737
P19_0047_BTR_01	KMT2C	non_protein_affecting	SNV	15612328	0.0	0.0	0.0
P19_0047_BTR_01	KMT2D	non_protein_affecting	SNV	59546214	9.0	9.0	0.1511431104587102
P19_0047_BTR_01	NOTCH2	non_protein_affecting	SNV	30657581	4.0	6.0	0.1304734382011418
P19_0047_BTR_01	PIK3CA	non_protein_affecting	SNV	1508483	0.0	0.0	0.0
P19_0047_BTR_01	RB1	non_protein_affecting	SNV	23515220	4.0	4.0	0.1701025973816107
P19_0047_BTR_01	RBM10	non_protein_affecting	SNV	11010464	2.0	2.0	0.1816453875150039
P19_0047_BTR_01	STAG2	non_protein_affecting	SNV	14658606	7.0	7.0	0.4775351762643732
P19_0047_BTR_01	TERTpromoter	non_protein_affecting	SNV	644405	0.0	0.0	0.0
P19_0047_BTR_01	TP53	non_protein_affecting	SNV	10417130	3.0	3.0	0.2879871903297741
P19_0009_BDO_01	ALL_GENES	non_protein_affecting	SNV	289597732	148.0	162.0	0.5110537260699265
P19_0009_BDO_01	ARID1A	non_protein_affecting	SNV	25200314	16.0	21.0	0.634912723706538
P19_0009_BDO_01	CDKN1A	non_protein_affecting	SNV	2201092	0.0	0.0	0.0
P19_0009_BDO_01	CREBBP	non_protein_affecting	SNV	30161937	11.0	11.0	0.3646980629924398
P19_0009_BDO_01	EP300	non_protein_affecting	SNV	30707240	11.0	11.0	0.3582217092776817
P19_0009_BDO_01	FGFR3	non_protein_affecting	SNV	3857591	4.0	4.0	1.0369165626941788
P19_0009_BDO_01	FOXQ1	non_protein_affecting	SNV	1656796	3.0	3.0	1.8107238308156224
P19_0009_BDO_01	KDM6A	non_protein_affecting	SNV	22713689	8.0	8.0	0.3522105105868095
P19_0009_BDO_01	KMT2C	non_protein_affecting	SNV	14200434	2.0	4.0	0.1408407658526493
P19_0009_BDO_01	KMT2D	non_protein_affecting	SNV	59462057	32.0	34.0	0.5381583082468876
P19_0009_BDO_01	NOTCH2	non_protein_affecting	SNV	25065796	14.0	15.0	0.55853003830399
P19_0009_BDO_01	PIK3CA	non_protein_affecting	SNV	979453	0.0	0.0	0.0
P19_0009_BDO_01	RB1	non_protein_affecting	SNV	17233550	5.0	5.0	0.2901317488271424
P19_0009_BDO_01	RBM10	non_protein_affecting	SNV	19517329	19.0	19.0	0.973493862812888
P19_0009_BDO_01	STAG2	non_protein_affecting	SNV	25589930	16.0	20.0	0.6252459463546793
P19_0009_BDO_01	TERTpromoter	non_protein_affecting	SNV	252514	0.0	0.0	0.0
P19_0009_BDO_01	TP53	non_protein_affecting	SNV	10798010	7.0	7.0	0.6482675974554571
P19_0008_BTR_01	ALL_GENES	protein_affecting	SNV	417878247	752.0	826.0	1.799567231361531
P19_0008_BTR_01	ARID1A	protein_affecting	SNV	49278126	103.0	112.0	2.090176887002562
P19_0008_BTR_01	CDKN1A	protein_affecting	SNV	5976328	9.0	11.0	1.5059414409650875
P19_0008_BTR_01	CREBBP	protein_affecting	SNV	45530687	69.0	75.0	1.5154614293432471
P19_0008_BTR_01	EP300	protein_affecting	SNV	44974958	80.0	86.0	1.778767642206581
P19_0008_BTR_01	FGFR3	protein_affecting	SNV	9675783	7.0	7.0	0.7234556624512972
P19_0008_BTR_01	FOXQ1	protein_affecting	SNV	4649787	10.0	12.0	2.150636147419226
P19_0008_BTR_01	KDM6A	protein_affecting	SNV	12306101	38.0	39.0	3.087899246073147
P19_0008_BTR_01	KMT2C	protein_affecting	SNV	26009604	25.0	25.0	0.961183415172334
P19_0008_BTR_01	KMT2D	protein_affecting	SNV	131269379	235.0	248.0	1.7902118665465767
P19_0008_BTR_01	NOTCH2	protein_affecting	SNV	35907730	44.0	44.0	1.225362895398846
P19_0008_BTR_01	PIK3CA	protein_affecting	SNV	1109621	0.0	0.0	0.0
P19_0008_BTR_01	RB1	protein_affecting	SNV	12356397	6.0	6.0	0.4855784416768092
P19_0008_BTR_01	RBM10	protein_affecting	SNV	16970929	65.0	75.0	3.830079072277069
P19_0008_BTR_01	STAG2	protein_affecting	SNV	10147692	36.0	43.0	3.547604716422217
P19_0008_BTR_01	TERTpromoter	protein_affecting	SNV	163861	2.0	18.0	12.205466828592527
P19_0008_BTR_01	TP53	protein_affecting	SNV	11551264	23.0	25.0	1.991124088238309
P19_0026_BTR_01	ALL_GENES	protein_affecting	SNV	361183027	499.0	1549.0	1.3815710116411424
P19_0026_BTR_01	ARID1A	protein_affecting	SNV	37234925	16.0	34.0	0.4297041017270748
P19_0026_BTR_01	CDKN1A	protein_affecting	SNV	3137798	3.0	6.0	0.9560844898237554
P19_0026_BTR_01	CREBBP	protein_affecting	SNV	39242126	37.0	86.0	0.9428643086258884
P19_0026_BTR_01	EP300	protein_affecting	SNV	44376826	55.0	267.0	1.239385619872859
P19_0026_BTR_01	FGFR3	protein_affecting	SNV	4501865	2.0	2.0	0.4442603232215981
P19_0026_BTR_01	FOXQ1	protein_affecting	SNV	2049596	1.0	1.0	0.4879010302518154
P19_0026_BTR_01	KDM6A	protein_affecting	SNV	12065891	18.0	90.0	1.4918086032767908
P19_0026_BTR_01	KMT2C	protein_affecting	SNV	28086317	11.0	21.0	0.3916497844840247
