gene	sample	impact	mutations	dnds	pvalue	lower	upper
RB1	P19_0050_BDO_01	missense	3	0.9453125	0.9212266	0.2346942138671874	2.4742431640625
PIK3CA	P19_0050_BDO_01	truncating	1	10.137503051757832	0.09287965	0.5768286314979205	45.33464660644533
TP53	P19_0050_BDO_01	missense	3	1.756250000000002	0.37469286	0.435477905273438	4.584008789062501
RBM10	P19_0050_BDO_01	missense	21	5.0843750000000085	0.0	3.1752900695800834	7.684472656250008
RBM10	P19_0050_BDO_01	truncating	94	120.9500000000002	0.0	94.01733963012713	154.11223144531272
EP300	P19_0050_BDO_01	missense	19	1.1664062500000003	0.52268887	0.7107324981689456	1.7956787109375003
EP300	P19_0050_BDO_01	truncating	16	6.08125000000001	5.9604645e-08	3.44286499023438	10.03144531250001
ALL_GENES	P19_0050_BDO_01	missense	240	1.957714843750002	0.0	1.67335608482361	2.2818115234375025
ALL_GENES	P19_0050_BDO_01	truncating	401	22.63750000000005	0.0	19.25732383728032	26.57548828125005
FOXQ1	P19_0003_BDO_01	missense	6	3.473437500000005	0.011873722	1.3722064971923849	7.118457031250005
FOXQ1	P19_0003_BDO_01	truncating	1	6.850000000000013	0.14436829	0.3890722656250007	30.60854492187501
KMT2C	P19_0003_BDO_01	missense	7	0.814062690734863	0.5773542	0.3484287301823495	1.587378120422363
KMT2C	P19_0003_BDO_01	truncating	2	1.848242187500002	0.43282634	0.3062011337280277	5.808813476562502
CREBBP	P19_0003_BDO_01	missense	39	3.818750000000006	0.0	2.7149935913085974	5.212792968750005
CREBBP	P19_0003_BDO_01	truncating	5	3.3437377929687546	0.025624692	1.186900597810747	7.314074707031255
ARID1A	P19_0003_BDO_01	missense	16	0.9679679870605468	0.89806604	0.5647607581317424	1.5368156433105469
ARID1A	P19_0003_BDO_01	truncating	14	6.275000000000011	2.3841858e-07	3.459114990234381	10.477270507812513
KDM6A	P19_0003_BDO_01	missense	30	3.982031250000007	0.0	2.693254508972172	5.655615234375006
KDM6A	P19_0003_BDO_01	truncating	76	64.90625000000011	0.0	49.68331830978401	83.67028808593761
KMT2D	P19_0003_BDO_01	missense	62	1.6984375000000016	0.00024819374	1.2919923400878917	2.1946533203125016
KMT2D	P19_0003_BDO_01	truncating	113	23.625390625000044	0.0	18.66636038541797	29.725244140625044
FGFR3	P19_0003_BDO_01	missense	2	1.956237792968752	0.39374846	0.3255033922195438	6.070617675781252
NOTCH2	P19_0003_BDO_01	missense	28	2.505859375000004	3.4928322e-05	1.670453319549563	3.599609375000004
NOTCH2	P19_0003_BDO_01	truncating	12	10.625000000000025	0.0	5.602570800781262	18.20617675781252
CDKN1A	P19_0003_BDO_01	missense	1	1.0188476562499995	0.9848318	0.0582749366760253	4.507006835937499
CDKN1A	P19_0003_BDO_01	truncating	2	14.66406250000003	0.008169651	2.4275983238220262	45.79626464843753
STAG2	P19_0003_BDO_01	missense	12	1.040625	0.89187247	0.552990417480469	1.7657226562500004
STAG2	P19_0003_BDO_01	truncating	20	10.39062500000002	0.0	6.373708343505872	15.95092773437502
RB1	P19_0003_BDO_01	missense	2	0.7695281982421873	0.7002477	0.1279345542192459	2.3912322998046878
RB1	P19_0003_BDO_01	truncating	3	6.881250000000012	0.011317074	1.702649230957034	18.009179687500012
PIK3CA	P19_0003_BDO_01	missense	1	1.7468261718750018	0.6102681	0.0998943233489991	7.736206054687502
TP53	P19_0003_BDO_01	missense	3	1.6679687500000016	0.4158209	0.4139679718017581	4.344360351562502
RBM10	P19_0003_BDO_01	missense	12	1.403125000000001	0.27124614	0.7473767089843756	2.373583984375001
RBM10	P19_0003_BDO_01	truncating	31	20.38593750000004	0.0	13.729930572509794	29.18476562500004
EP300	P19_0003_BDO_01	missense	49	3.863671875000006	0.0	2.8456853103637734	5.123437500000005
EP300	P19_0003_BDO_01	truncating	14	7.575000000000015	0.0	4.154497070312509	12.707446289062515
ALL_GENES	P19_0003_BDO_01	missense	270	2.1625000000000023	0.0	1.869263916015627	2.4939208984375023
ALL_GENES	P19_0003_BDO_01	truncating	293	17.06875000000003	0.0	14.45537948608401	20.11196289062503
FOXQ1	P19_0005_BDO_01	missense	2	1.364086151123048	0.67801327	0.2262041852623226	4.266307830810548
KMT2C	P19_0005_BDO_01	missense	9	1.476562500000001	0.27541757	0.7067604064941414	2.6826171875000018
KMT2C	P19_0005_BDO_01	truncating	2	2.8498062133789106	0.20857245	0.4717458344995982	8.92036285400391
CREBBP	P19_0005_BDO_01	missense	13	1.576562500000002	0.13036549	0.8628892517089853	2.6166015625000014
CREBBP	P19_0005_BDO_01	truncating	5	4.716406250000008	0.005989611	1.678384246826175	10.29196777343751
ARID1A	P19_0005_BDO_01	missense	13	1.1820312500000003	0.56180656	0.6469486236572266	1.9620605468750003
ARID1A	P19_0005_BDO_01	truncating	6	4.669531250000008	0.002808988	1.8358172988891637	9.63352050781251
KDM6A	P19_0005_BDO_01	missense	21	3.772265625000006	7.748604e-07	2.363253059387211	5.679003906250006
KDM6A	P19_0005_BDO_01	truncating	47	57.025000000000105	0.0	41.19571647644051	77.1781982421876
KMT2D	P19_0005_BDO_01	missense	31	1.0734375000000005	0.7064003	0.7312474060058596	1.5153320312500005
KMT2D	P19_0005_BDO_01	truncating	22	6.853100585937511	0.0	4.28610252678395	10.397412109375011
NOTCH2	P19_0005_BDO_01	missense	13	1.4312500000000012	0.22724384	0.7830822753906258	2.376684570312501
TERTpromoter	P19_0005_BDO_01	missense	1	181.8625000000003	0.0037488937	10.298446149826066	821.6250732421878
CDKN1A	P19_0005_BDO_01	missense	9	7.596875000000015	5.4240227e-06	3.62376785278321	13.853588867187517
CDKN1A	P19_0005_BDO_01	truncating	1	7.321868896484389	0.1335336	0.417008327245713	32.51046752929689
STAG2	P19_0005_BDO_01	missense	13	1.5546875000000018	0.14292943	0.8494712829589853	2.5831298828125018
STAG2	P19_0005_BDO_01	truncating	15	11.537890625000026	0.0	6.563391923904433	18.699145507812524
RB1	P19_0005_BDO_01	missense	4	1.829895019531252	0.2737695	0.5662765049934395	4.274963378906252
RB1	P19_0005_BDO_01	truncating	1	2.7249992370605503	0.39031267	0.1558251543343068	12.087792205810551
PIK3CA	P19_0005_BDO_01	missense	3	6.8757926940918095	0.011260331	1.705495437029752	17.96038742065431
TP53	P19_0005_BDO_01	missense	24	18.45000000000004	0.0	11.909224853515653	27.15056152343754
TP53	P19_0005_BDO_01	truncating	1	6.031246948242198	0.16567081	0.3436970354616647	26.7264373779297
RBM10	P19_0005_BDO_01	missense	13	2.518798828125004	0.004226148	1.375874361991884	4.191162109375004
RBM10	P19_0005_BDO_01	truncating	47	60.55312500000011	0.0	43.822839450836256	81.72927246093761
EP300	P19_0005_BDO_01	missense	17	1.8185546875000016	0.02656281	1.0785308456420908	2.8488281250000016
EP300	P19_0005_BDO_01	truncating	3	2.446868896484378	0.17981094	0.6043437567353256	6.440399169921879
ALL_GENES	P19_0005_BDO_01	missense	186	1.9140625000000024	0.0	1.6184121704101582	2.2521972656250018
ALL_GENES	P19_0005_BDO_01	truncating	150	12.400000000000023	0.0	10.13132324218752	15.100195312500023
FOXQ1	P19_0020_BDO_01	missense	5	5.012500000000008	0.0045869946	1.783957824707034	10.935351562500008
KMT2C	P19_0020_BDO_01	missense	4	0.8828155517578125	0.7999921	0.273378911614418	2.0638458251953127
KMT2C	P19_0020_BDO_01	truncating	2	3.7234863281250057	0.12828457	0.6147107863426218	11.718481445312506
CREBBP	P19_0020_BDO_01	missense	8	1.115625	0.76232773	0.5077471923828125	2.0915771484375
CREBBP	P19_0020_BDO_01	truncating	3	3.365429687500005	0.08131933	0.8316542911529554	8.844555664062504
ARID1A	P19_0020_BDO_01	missense	15	1.887500000000002	0.027614892	1.079844970703126	3.040454101562502
ARID1A	P19_0020_BDO_01	truncating	34	35.499804687500074	0.0	24.110856897234967	50.627978515625074
KDM6A	P19_0020_BDO_01	missense	9	2.298828125000003	0.029210508	1.0990932655334489	4.179931640625004
KDM6A	P19_0020_BDO_01	truncating	32	52.2609375000001	0.0	35.31542014122016	74.6724365234376
KMT2D	P19_0020_BDO_01	missense	22	0.984765625	0.9444655	0.6230361938476563	1.473046875
KMT2D	P19_0020_BDO_01	truncating	26	11.018750000000024	0.0	7.143782882690445	16.261059570312526
NOTCH2	P19_0020_BDO_01	missense	19	2.7843742370605518	0.00016152859	1.6992796257883338	4.279125213623051
NOTCH2	P19_0020_BDO_01	truncating	6	8.747265625000017	9.435415e-05	3.443259038925177	18.00751953125002
CDKN1A	P19_0020_BDO_01	missense	3	4.853125000000008	0.030147254	1.204227600097658	12.685766601562507
CDKN1A	P19_0020_BDO_01	truncating	1	13.162500000000026	0.069123745	0.7501492309570326	58.47194824218752
STAG2	P19_0020_BDO_01	missense	15	2.2366210937500024	0.006604314	1.2766081905365	3.610522460937503
STAG2	P19_0020_BDO_01	truncating	1	0.9640625	0.97047985	0.0556533813476562	4.2739990234375
RB1	P19_0020_BDO_01	truncating	2	7.875000000000016	0.029307127	1.305151977539065	24.51074218750001
PIK3CA	P19_0020_BDO_01	missense	4	12.281256103515648	0.00037050247	3.797581916227944	28.783331298828145
TP53	P19_0020_BDO_01	missense	4	3.693944931030279	0.03193164	1.1441441792063434	8.635351181030279
RBM10	P19_0020_BDO_01	missense	9	1.9375000000000024	0.075871885	0.926691894531251	3.5250244140625018
RBM10	P19_0020_BDO_01	truncating	6	8.396875000000016	0.000117480755	3.3096701812744205	17.271997070312516
EP300	P19_0020_BDO_01	missense	15	2.0621093750000026	0.013220966	1.1793416213989272	3.316992187500002
EP300	P19_0020_BDO_01	truncating	1	1.0582275390625	0.9556709	0.0601593255996704	4.725830078125
ALL_GENES	P19_0020_BDO_01	missense	132	1.754589843750002	5.9604645e-08	1.444516258239748	2.1146972656250025
ALL_GENES	P19_0020_BDO_01	truncating	114	11.905468750000027	0.0	9.487023534774805	14.824780273437526
FOXQ1	P19_0020_BTR_01	missense	4	4.143750000000006	0.02172786	1.279594116210939	9.711376953125006
KMT2C	P19_0020_BTR_01	missense	4	1.2515625000000008	0.6663047	0.3876823425292972	2.9257568359375004
KMT2C	P19_0020_BTR_01	truncating	7	16.800000000000036	3.5762787e-07	7.103016662597673	33.36188964843754
CREBBP	P19_0020_BTR_01	missense	11	2.1937500000000028	0.021917999	1.1343966674804695	3.787988281250003
CREBBP	P19_0020_BTR_01	truncating	5	7.2000000000000135	0.0009022951	2.557043457031255	15.733935546875014
ARID1A	P19_0020_BTR_01	missense	12	1.9873046875000024	0.0341748	1.0585121536254896	3.3599853515625018
ARID1A	P19_0020_BTR_01	truncating	29	36.93125000000007	0.0	24.369146232605026	53.90634765625007
KDM6A	P19_0020_BTR_01	missense	13	4.987500000000008	5.2452087e-06	2.725386657714848	8.282788085937508
KDM6A	P19_0020_BTR_01	truncating	19	44.06250000000007	0.0	26.60376613616948	68.54675292968757
KMT2D	P19_0020_BTR_01	missense	24	1.4347656250000012	0.10237193	0.926218910217286	2.1110351562500007
KMT2D	P19_0020_BTR_01	truncating	34	16.775000000000034	0.0	11.391658630371117	23.929541015625038
NOTCH2	P19_0020_BTR_01	missense	11	2.268750000000003	0.01760608	1.171359252929689	3.9197509765625034
NOTCH2	P19_0020_BTR_01	truncating	3	6.175000000000011	0.015570462	1.5241577148437524	16.25739746093751
CDKN1A	P19_0020_BTR_01	missense	1	2.0648437500000023	0.5178001	0.117859230041504	9.1369873046875
STAG2	P19_0020_BTR_01	missense	7	1.4906250000000014	0.3261035	0.6368075561523443	2.9060302734375014
STAG2	P19_0020_BTR_01	truncating	6	7.810937500000016	0.00017631054	3.077238731384284	16.053735351562516
RB1	P19_0020_BTR_01	missense	2	1.9492187500000024	0.39623928	0.3243655395507816	6.050170898437502
RB1	P19_0020_BTR_01	truncating	1	5.400000000000009	0.18713218	0.3080554199218754	23.97299804687501
PIK3CA	P19_0020_BTR_01	missense	3	12.556225585937524	0.0019091964	3.112097158730036	32.824780273437526
TP53	P19_0020_BTR_01	missense	5	6.212109375000011	0.0017122626	2.219955720901493	13.427075195312511
RBM10	P19_0020_BTR_01	missense	9	2.406250000000003	0.022215664	1.150792846679689	4.376464843750004
RBM10	P19_0020_BTR_01	truncating	10	16.01250000000003	0.0	7.931159362792984	28.60344238281253
EP300	P19_0020_BTR_01	missense	13	2.478125000000003	0.0047432184	1.3561404418945329	4.115698242187503
EP300	P19_0020_BTR_01	truncating	3	4.126562500000008	0.047704756	1.0180352020263688	10.900854492187507
ALL_GENES	P19_0020_BTR_01	missense	119	2.1632812500000025	0.0	1.7663751602172872	2.6271484375000025
ALL_GENES	P19_0020_BTR_01	truncating	117	15.39843750000003	0.0	12.276418075561546	19.16796875000003
FOXQ1	P19_0033_BDO_01	missense	1	1.293844604492188	0.80509293	0.0739414793252945	5.740866088867188
KMT2C	P19_0033_BDO_01	missense	2	0.949609375	0.9412158	0.1577315521240234	2.9564453125
KMT2C	P19_0033_BDO_01	truncating	2	6.412500000000011	0.04497856	1.054939270019533	20.28823242187501
CREBBP	P19_0033_BDO_01	missense	7	2.297069931030276	0.05463922	0.9815580273419628	4.482738876342776
ARID1A	P19_0033_BDO_01	missense	3	0.6749999999999997	0.46956933	0.1678076171874999	1.7638671874999998
ARID1A	P19_0033_BDO_01	truncating	2	3.140626525878911	0.17568123	0.5182682225853212	9.888673400878911
KDM6A	P19_0033_BDO_01	missense	7	3.5000000000000053	0.006376505	1.4925683593750023	6.848388671875005
KDM6A	P19_0033_BDO_01	truncating	31	84.80000000000014	0.0	56.50669380187997	122.79316406250014
KMT2D	P19_0033_BDO_01	missense	16	1.379687500000001	0.23169035	0.8011817932128911	2.200610351562501
KMT2D	P19_0033_BDO_01	truncating	16	10.487500000000022	0.0	6.0180635070800905	17.004223632812522
FGFR3	P19_0033_BDO_01	missense	1	1.815626525878908	0.58817255	0.1034552791714669	8.039381408691408
NOTCH2	P19_0033_BDO_01	missense	7	2.2562500000000028	0.060048103	0.9620239257812512	4.418725585937503
NOTCH2	P19_0033_BDO_01	truncating	1	3.1245117187500044	0.33880085	0.1780437231063845	13.908813476562504
CDKN1A	P19_0033_BDO_01	truncating	1	15.23164062500003	0.0587582	0.8665889072418228	67.83479003906253
STAG2	P19_0033_BDO_01	missense	2	0.7969238281249997	0.73976153	0.1321883678436279	2.4869873046874997
STAG2	P19_0033_BDO_01	truncating	1	2.306201171875003	0.46404266	0.1316493296623231	10.251757812500005
TP53	P19_0033_BDO_01	missense	1	1.8562496185302757	0.5748757	0.1064593306556345	8.225878524780276
RBM10	P19_0033_BDO_01	missense	10	4.487500000000007	0.00015515089	2.2323529052734408	7.951855468750008
RBM10	P19_0033_BDO_01	truncating	3	7.496972656250014	0.008854091	1.8543250513076812	19.688134765625016
EP300	P19_0033_BDO_01	missense	2	0.5390624999999997	0.3322345	0.0895660400390624	1.6743164062499998
EP300	P19_0033_BDO_01	truncating	2	3.4000003814697317	0.1522696	0.560378479901702	10.76816444396973
ALL_GENES	P19_0033_BDO_01	missense	59	1.567138671875002	0.0024734735	1.178614325523378	2.0450439453125018
ALL_GENES	P19_0033_BDO_01	truncating	59	10.45000000000002	0.0	7.706823730468765	13.94731445312502
FOXQ1	P19_0038_BDO_01	missense	3	0.98134765625	0.9743032	0.2433510971069336	2.571923828125
KMT2C	P19_0038_BDO_01	missense	10	0.9812498092651368	0.9519212	0.4899339877814054	1.7338132858276367
KMT2C	P19_0038_BDO_01	truncating	3	2.593652343750003	0.1571517	0.6388821744918831	6.858789062500003
CREBBP	P19_0038_BDO_01	missense	29	1.8140625000000017	0.0041677356	1.221223602294923	2.586157226562502
CREBBP	P19_0038_BDO_01	truncating	1	0.5125244140624995	0.4546761	0.0296298599243163	2.2813232421875
ARID1A	P19_0038_BDO_01	missense	16	0.6625976562499997	0.082966685	0.3860084152221678	1.0507812499999998
ARID1A	P19_0038_BDO_01	truncating	15	5.51875000000001	4.172325e-07	3.101947326660161	9.07832031250001
KDM6A	P19_0038_BDO_01	missense	19	2.206250000000003	0.0025622249	1.3483398437500018	3.3866699218750025
KDM6A	P19_0038_BDO_01	truncating	3	2.593774414062503	0.15621209	0.6408043003082282	6.816186523437503
KMT2D	P19_0038_BDO_01	missense	86	1.5289062500000017	0.00054371357	1.2092536163330088	1.9103759765625008
KMT2D	P19_0038_BDO_01	truncating	84	12.400000000000023	0.0	9.52634277343752	15.966894531250023
FGFR3	P19_0038_BDO_01	missense	3	1.11171875	0.8576273	0.2757466125488281	2.8969970703125
NOTCH2	P19_0038_BDO_01	missense	27	1.8203138351440449	0.0055264235	1.205973935034127	2.627198600769045
NOTCH2	P19_0038_BDO_01	truncating	5	3.325000000000005	0.02615577	1.1810949707031266	7.267260742187505
CDKN1A	P19_0038_BDO_01	missense	1	0.5718748092651365	0.5391353	0.0330456464737653	2.529882621765136
STAG2	P19_0038_BDO_01	missense	7	0.6357421874999998	0.1995424	0.272151756286621	1.2381591796875
STAG2	P19_0038_BDO_01	truncating	3	1.815919494628908	0.34957206	0.450016517490149	4.762086486816408
RB1	P19_0038_BDO_01	missense	2	0.6507812499999996	0.5147514	0.1082447814941405	2.0197998046875
RB1	P19_0038_BDO_01	truncating	3	6.162500000000011	0.0155527	1.5240917968750027	16.197290039062512
TP53	P19_0038_BDO_01	missense	14	5.218750000000009	1.3113022e-06	2.923390197753911	8.522583007812509
TP53	P19_0038_BDO_01	truncating	1	2.7311527252197303	0.3896469	0.1561556639522316	12.11897010803223
RBM10	P19_0038_BDO_01	missense	12	1.0437500000000002	0.8841884	0.5556463623046877	1.7664062500000002
RBM10	P19_0038_BDO_01	truncating	4	2.4187500000000037	0.12555557	0.7462683105468759	5.685351562500003
EP300	P19_0038_BDO_01	missense	42	2.2968750000000027	3.8146973e-06	1.6520164489746114	3.1019287109375027
EP300	P19_0038_BDO_01	truncating	5	2.321875000000003	0.10261989	0.8222041320800791	5.103247070312503
ALL_GENES	P19_0038_BDO_01	missense	271	1.5007812500000013	5.9604645e-08	1.2984193420410164	1.729663085937501
ALL_GENES	P19_0038_BDO_01	truncating	127	5.51835937500001	0.0	4.42838738441468	6.83366699218751
FOXQ1	P19_0015_BTR_01	missense	7	3.6667968750000055	0.005033016	1.5589605903625512	7.211718750000006
KMT2C	P19_0015_BTR_01	missense	8	1.426512908935548	0.3460405	0.6490907850861555	2.675902557373048
KMT2C	P19_0015_BTR_01	truncating	2	2.724218750000004	0.22606677	0.4506629562377935	8.535986328125004
CREBBP	P19_0015_BTR_01	missense	43	4.176562500000006	0.0	3.0164149093627977	5.625537109375006
CREBBP	P19_0015_BTR_01	truncating	11	7.329687500000013	8.34465e-07	3.7422185897827207	12.869848632812513
ARID1A	P19_0015_BTR_01	missense	12	1.0906250000000002	0.7702539	0.5809161376953127	1.843798828125
ARID1A	P19_0015_BTR_01	truncating	9	5.85000000000001	4.941225e-05	2.7638964843750053	10.81459960937501
KDM6A	P19_0015_BTR_01	missense	12	4.5687500000000085	2.8371811e-05	2.4318359375000043	7.727319335937508
KDM6A	P19_0015_BTR_01	truncating	29	67.1968750000001	0.0	44.66831698417671	97.1810058593751
KMT2D	P19_0015_BTR_01	missense	65	2.08124694824219	4.172325e-07	1.5912473650276675	2.67328796386719
KMT2D	P19_0015_BTR_01	truncating	139	33.92500000000006	0.0	27.199546203613327	42.11103515625006
NOTCH2	P19_0015_BTR_01	missense	48	5.399218750000009	0.0	3.957181701660163	7.18693847656251
NOTCH2	P19_0015_BTR_01	truncating	19	20.406250000000043	0.0	12.306384239196802	31.827148437500043
TERTpromoter	P19_0015_BTR_01	missense	1	86.74833984375019	0.008463085	4.911002081930648	392.8182861328127
CDKN1A	P19_0015_BTR_01	missense	8	5.234375000000009	0.00024920702	2.377932662963871	9.852294921875009
CDKN1A	P19_0015_BTR_01	truncating	3	14.043750000000028	0.0013781786	3.469614028930671	36.88859863281253
STAG2	P19_0015_BTR_01	missense	10	2.452343750000004	0.014250398	1.2210351943969742	4.338940429687503
STAG2	P19_0015_BTR_01	truncating	51	75.07500000000013	0.0	54.95946762084971	100.40031738281264
RB1	P19_0015_BTR_01	missense	6	2.9843750000000044	0.023818314	1.182031555175783	6.089843750000004
RB1	P19_0015_BTR_01	truncating	1	2.793750000000004	0.380283	0.1595178222656252	12.399462890625005
TP53	P19_0015_BTR_01	missense	23	14.749987792968778	0.0	9.431212900877018	21.861804199218778
TP53	P19_0015_BTR_01	truncating	2	8.676562500000017	0.024095535	1.4371475601196315	27.04997558593752
RBM10	P19_0015_BTR_01	missense	13	3.631250000000005	0.00014168024	1.984182434082034	6.039697265625005
RBM10	P19_0015_BTR_01	truncating	49	79.99921875000013	0.0	57.9507989180089	108.15839843750013
EP300	P19_0015_BTR_01	missense	49	5.189062500000008	0.0	3.823489379882818	6.877905273437508
EP300	P19_0015_BTR_01	truncating	22	16.12501220703128	0.0	10.010081122368591	24.69434814453128
ALL_GENES	P19_0015_BTR_01	missense	305	3.289062500000005	0.0	2.86076698303223	3.773071289062505
ALL_GENES	P19_0015_BTR_01	truncating	337	27.925390625000052	0.0	23.814924323558856	32.683081054687555
FOXQ1	P19_0016_BTR_01	missense	4	1.9750000000000023	0.22463846	0.6096704101562507	4.643457031250002
KMT2C	P19_0016_BTR_01	missense	10	2.093750000000002	0.038820088	1.0432266235351575	3.7087402343750018
KMT2C	P19_0016_BTR_01	truncating	2	3.375341796875005	0.15370244	0.558018305301667	10.594580078125006
CREBBP	P19_0016_BTR_01	missense	20	2.712524414062504	0.00015366077	1.6779642868042015	4.125488281250004
CREBBP	P19_0016_BTR_01	truncating	3	2.992185974121098	0.10979062	0.739528893083335	7.861570739746098
ARID1A	P19_0016_BTR_01	missense	14	1.5597656250000016	0.12581718	0.8734192276000985	2.5515869140625016
ARID1A	P19_0016_BTR_01	truncating	41	34.51914062500006	0.0	24.17787761330609	48.04819335937506
KDM6A	P19_0016_BTR_01	missense	10	3.7496093750000057	0.00064724684	1.867935810089114	6.634741210937506
KDM6A	P19_0016_BTR_01	truncating	15	35.26250000000006	0.0	19.977774238586463	57.52568359375006
KMT2D	P19_0016_BTR_01	missense	62	3.0312500000000044	0.0	2.299541015625003	3.922363281250004
KMT2D	P19_0016_BTR_01	truncating	76	32.58750000000006	0.0	24.8020262908936	42.30979003906256
NOTCH2	P19_0016_BTR_01	missense	11	1.5617187500000018	0.17316604	0.8055589294433603	2.7000244140625016
NOTCH2	P19_0016_BTR_01	truncating	2	2.928076171875004	0.19815964	0.4851847672462469	9.143896484375004
TERTpromoter	P19_0016_BTR_01	missense	1	224.62509765625035	0.0029773712	12.716916420906802	1016.9871582031252
CDKN1A	P19_0016_BTR_01	missense	8	5.70587158203126	0.00013965368	2.586770029664044	10.75592041015626
CDKN1A	P19_0016_BTR_01	truncating	3	17.112304687500032	0.000756979	4.228164870738992	44.93518066406253
STAG2	P19_0016_BTR_01	missense	6	1.564843750000002	0.31073493	0.6188792419433601	3.1999755859375014
STAG2	P19_0016_BTR_01	truncating	30	48.00156250000008	0.0	32.19794448375707	68.93479003906259
RB1	P19_0016_BTR_01	missense	3	1.5337890625000017	0.49059212	0.3805307388305667	4.004492187500001
PIK3CA	P19_0016_BTR_01	missense	3	7.675000000000015	0.00824374	1.899115600585941	20.043774414062515
TP53	P19_0016_BTR_01	missense	4	3.445312500000005	0.040459692	1.0667611694335952	8.057739257812505
RBM10	P19_0016_BTR_01	missense	11	4.968750000000009	2.95043e-05	2.558381042480473	8.607055664062509
RBM10	P19_0016_BTR_01	truncating	39	114.27500000000018	0.0	79.99340774536145	158.74094238281268
EP300	P19_0016_BTR_01	missense	21	2.6687500000000037	0.00013107061	1.671718750000002	4.024340820312503
EP300	P19_0016_BTR_01	truncating	7	6.632812500000012	0.00015377998	2.8064243698120173	13.136718750000014
ALL_GENES	P19_0016_BTR_01	missense	188	2.625000000000004	0.0	2.215767822265628	3.093750000000004
ALL_GENES	P19_0016_BTR_01	truncating	218	23.887500000000045	0.0	19.912531661987337	28.587817382812545
FOXQ1	P19_0039_BTR_01	missense	8	4.884375000000008	0.0004118085	2.211560974121097	9.22946777343751
KMT2C	P19_0039_BTR_01	missense	5	0.6593749999999996	0.31955272	0.2357592773437498	1.4253662109374998
KMT2C	P19_0039_BTR_01	truncating	4	4.071862792968757	0.023602009	1.250573816895487	9.670617675781257
CREBBP	P19_0039_BTR_01	missense	22	2.012500000000002	0.0038173199	1.273295898437501	3.005541992187502
CREBBP	P19_0039_BTR_01	truncating	4	2.353125000000003	0.13699305	0.7244929504394539	5.555639648437503
ARID1A	P19_0039_BTR_01	missense	23	1.4728515625000014	0.087405264	0.9414250183105476	2.1851318359375016
ARID1A	P19_0039_BTR_01	truncating	71	29.74882812500006	0.0	22.337717576026964	39.12504882812506
KDM6A	P19_0039_BTR_01	missense	4	1.377343750000001	0.544487	0.4266125488281252	3.2206054687500014
KDM6A	P19_0039_BTR_01	truncating	8	16.70000000000003	5.9604645e-08	7.54617065429689	31.70244140625003
KMT2D	P19_0039_BTR_01	missense	64	1.6750000000000016	0.00030207634	1.277448730468751	2.1602294921875016
KMT2D	P19_0039_BTR_01	truncating	119	22.95312500000005	0.0	18.145067157745395	28.852172851562543
FGFR3	P19_0039_BTR_01	missense	1	0.6562469482421871	0.65054363	0.0377684235572814	2.9011199951171878
NOTCH2	P19_0039_BTR_01	missense	17	1.5898437500000018	0.08050108	0.9410895538330089	2.4974365234375018
NOTCH2	P19_0039_BTR_01	truncating	7	5.571777343750011	0.0004451275	2.3611273121833847	11.00146484375001
TERTpromoter	P19_0039_BTR_01	missense	3	139.15000000000026	1.1920929e-06	34.15965995788581	370.69235839843776
CDKN1A	P19_0039_BTR_01	missense	1	1.0128904342651366	0.99026823	0.0579898742958903	4.483959770202636
CDKN1A	P19_0039_BTR_01	truncating	1	7.099998474121106	0.13833362	0.4037926398590213	31.540916442871108
STAG2	P19_0039_BTR_01	missense	6	1.399999237060548	0.43876648	0.5536471625417476	2.8581291198730483
STAG2	P19_0039_BTR_01	truncating	7	9.40039062500002	1.5556812e-05	4.000228242874154	18.47265625000002
RB1	P19_0039_BTR_01	missense	4	1.895324707031252	0.24935639	0.5871965777873999	4.431945800781252
TP53	P19_0039_BTR_01	missense	12	6.334375000000011	1.013279e-06	3.3713682556152405	10.724633789062512
TP53	P19_0039_BTR_01	truncating	1	3.162500000000005	0.33435935	0.1800933837890627	14.043847656250003
RBM10	P19_0039_BTR_01	missense	4	0.9128906249999998	0.85393333	0.2824542999267578	2.1354248046875
RBM10	P19_0039_BTR_01	truncating	29	36.00625000000006	0.0	23.8121468162537	52.41738281250006
EP300	P19_0039_BTR_01	missense	20	1.607226562500002	0.052843392	0.9942284774780286	2.444628906250002
EP300	P19_0039_BTR_01	truncating	9	4.8578125000000085	0.00021070242	2.289513397216801	9.014306640625009
ALL_GENES	P19_0039_BTR_01	missense	194	1.7453125000000016	0.0	1.4758645629882827	2.0535400390625016
ALL_GENES	P19_0039_BTR_01	truncating	260	16.46875000000003	0.0	13.80013004302981	19.61816406250003
FOXQ1	P19_0046_BDO_01	missense	18	4.771875000000008	2.3841858e-07	2.8501515197753955	7.469628906250008
FOXQ1	P19_0046_BDO_01	truncating	2	6.850195312500012	0.03912115	1.131384558677675	21.598120117187516
KMT2C	P19_0046_BDO_01	missense	10	1.8093749046325704	0.09038681	0.9017800430674116	3.20097646713257
KMT2C	P19_0046_BDO_01	truncating	5	6.906250000000012	0.0011098385	2.447090301513676	15.149658203125014
CREBBP	P19_0046_BDO_01	missense	31	2.617187500000004	5.6028366e-06	1.783345794677737	3.692016601562504
CREBBP	P19_0046_BDO_01	truncating	4	2.417187500000004	0.12636387	0.7440276336669933	5.709423828125003
ARID1A	P19_0046_BDO_01	missense	16	1.1781250000000003	0.52839947	0.686463012695313	1.8727050781250003
